field_1,fid,CN,PLT_CN,PREV_SIT_C,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,TREE,SPCD,DIA,HT,AGEDIA,SPGRPCD,SITREE,SIBASE,SUBP,AZIMUTH,DIST,METHOD,SITREE_EST,VALIDCD,CREATED_BY,CREATED_DA,CREATED_IN,MODIFIED_B,MODIFIED_D,MODIFIED_I,CYCLE,SUBCYCLE,AGECHKCD_R,AGE_DETERM,CCLCD_RMRS,DAMAGE_AGE,SIBASE_AGE,SITETRCD_R,SITE_AGE_T,SITE_TREE_,SITREE_EQU,TREECLCD_R,TREE_ACT_R,YEAR_AGE_T,LAT,LON,gridded_te,avg_soil_c,avg_soil_n,gridded_av,gridded_To,total_wate,soil_moisture
3626,3626,5.3852E+14,3.74862E+14,NA,2016,12,1,83,38,2,2,121,7.1,45,13,1,86,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.117447,-82.453254,21.17555,NA,NA,8.917019844,545.073,NA,267.04999
3627,3627,5.38521E+14,3.74862E+14,NA,2016,12,1,83,48,1,1,121,15.1,74,70,1,65,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.420179,-81.779456,20.85531,NA,NA,8.796859741,558.97198,NA,262.88599
3628,3628,5.38535E+14,3.74861E+14,NA,2016,12,1,83,70,1,1,121,13.2,84,44,1,83,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.104,-81.873743,21.20464,NA,NA,8.796859741,558.97198,NA,262.88599
3629,3629,5.3852E+14,3.74862E+14,NA,2016,12,1,83,76,1,1,107,14.4,74,64,3,65,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.204512,-81.743621,20.85199,NA,NA,8.796859741,558.97198,NA,262.88599
3630,3630,5.38531E+14,3.74861E+14,NA,2016,12,1,83,84,1,1,121,7,62,25,1,78,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.107763,-82.323619,21.20897,NA,NA,8.917019844,545.073,NA,267.04999
3631,3631,5.38535E+14,3.74861E+14,NA,2016,12,1,83,89,1,1,131,16,75,26,2,93,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.304845,-82.278288,21.0413,NA,NA,8.051400185,627.54602,NA,247.17
3632,3632,5.3852E+14,3.74862E+14,NA,2016,12,1,83,91,1,1,121,11.9,66,65,1,59,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.336792,-81.796755,20.85531,NA,NA,8.796859741,627.54602,NA,262.88599
3633,3633,5.38529E+14,3.74862E+14,NA,2016,12,1,83,408,1,1,111,8.7,49,28,1,59,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.325472,-81.709545,20.85199,NA,NA,8.796859741,558.97198,NA,262.88599
3634,3634,5.38529E+14,3.74862E+14,NA,2016,12,1,83,411,1,1,121,11,66,37,1,70,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.250499,-81.742091,20.85199,NA,NA,8.796859741,558.97198,NA,262.88599
3635,3635,5.38529E+14,3.74862E+14,NA,2016,12,1,83,411,2,1,121,11,66,37,1,70,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.250499,-81.742091,20.85199,NA,NA,8.796859741,558.97198,NA,262.88599
3636,3636,5.38529E+14,3.74862E+14,NA,2016,12,1,83,419,1,1,107,7.3,56,18,3,110,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.342765,-81.858944,20.65818,NA,NA,8.051400185,627.54602,NA,247.17
3637,3637,5.38529E+14,3.74862E+14,NA,2016,12,1,83,435,1,1,107,10,48,23,3,75,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.182424,-81.777538,20.85199,NA,NA,8.796859741,558.97198,NA,262.88599
3638,3638,5.38529E+14,3.74862E+14,NA,2016,12,1,83,444,1,1,107,14.3,65,38,3,72,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.026125,-81.702982,20.9724,NA,NA,8.796859741,558.97198,NA,262.88599
3639,3639,5.38526E+14,3.74862E+14,NA,2016,12,1,83,460,1,1,121,11.6,67,75,1,58,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.47645,-81.81046,20.85531,NA,NA,8.051400185,627.54602,NA,262.88599
3640,3640,5.38529E+14,3.74862E+14,NA,2016,12,1,83,465,1,1,107,11,61,28,3,82,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.406814,-81.839794,20.65818,NA,NA,8.051400185,627.54602,NA,247.17
3641,3641,5.38528E+14,3.74862E+14,NA,2016,12,1,83,479,1,1,131,10.3,87,31,2,100,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.263897,-81.889467,20.81847,NA,NA,8.051400185,558.97198,NA,262.88599
3642,3642,5.38534E+14,3.74861E+14,NA,2016,12,1,89,12,1,1,121,13.4,91,48,1,88,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.822697,-81.946453,19.8288,NA,NA,23.9673996,1898.18994,NA,321.77301
3643,3643,5.3854E+14,3.74862E+14,NA,2016,12,1,89,17,1,1,111,11.9,66,65,1,61,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.549834,-81.966671,19.93117,NA,NA,23.9673996,1898.18994,NA,321.77301
3644,3644,5.38525E+14,3.74862E+14,NA,2016,12,1,89,20,2,1,111,11.6,74,25,1,89,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.342235,-81.998251,19.98954,NA,NA,23.9673996,1898.18994,NA,321.77301
3645,3645,5.38519E+14,3.74862E+14,NA,2016,12,1,89,25,1,1,131,10.2,55,13,2,104,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.610404,-81.76993,20.01019,NA,NA,14.46549988,1392.46997,NA,250.097
3646,3646,5.38534E+14,3.74861E+14,NA,2016,12,1,89,31,1,1,131,9.3,61,30,2,71,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.391173,-81.992292,19.98954,NA,NA,23.9673996,1898.18994,NA,321.77301
3647,3647,5.38518E+14,3.74862E+14,NA,2016,12,1,89,38,1,1,111,9,62,22,1,80,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.664638,-81.725982,20.01019,NA,NA,14.46549988,1392.46997,NA,250.097
3648,3648,5.3854E+14,3.74862E+14,NA,2016,12,1,89,43,1,1,111,6.6,46,13,1,79,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.571112,-81.90194,19.93117,NA,NA,23.9673996,1898.18994,NA,321.77301
3649,3649,5.38519E+14,3.74862E+14,NA,2016,12,1,107,13,1,1,111,8,64,30,1,73,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.65205,-81.830933,20.68014,NA,NA,8.796859741,558.97198,NA,262.88599
3650,3650,5.38544E+14,3.74862E+14,NA,2016,12,1,107,25,1,1,111,8.3,50,15,1,78,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.726061,-81.79894,20.50167,NA,NA,23.9673996,558.97198,NA,262.88599
3651,3651,5.38534E+14,3.74861E+14,NA,2016,12,1,107,33,1,1,121,9,44,17,1,69,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.722174,-81.947209,20.5099,NA,NA,8.796859741,558.97198,NA,262.88599
3652,3652,5.38534E+14,3.74861E+14,NA,2016,12,1,107,33,2,1,121,9,44,17,1,69,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.722174,-81.947209,20.5099,NA,NA,8.796859741,558.97198,NA,262.88599
3653,3653,5.38534E+14,3.74861E+14,NA,2016,12,1,107,33,3,1,121,9,44,17,1,69,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.722174,-81.947209,20.5099,NA,NA,8.796859741,558.97198,NA,262.88599
3654,3654,5.3852E+14,3.74862E+14,NA,2016,12,1,107,38,1,1,111,11,67,24,1,82,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.508193,-81.75868,20.68014,NA,NA,8.796859741,558.97198,NA,262.88599
3655,3655,5.38534E+14,3.74861E+14,NA,2016,12,1,107,55,1,1,121,12.2,58,60,1,53,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.658778,-81.965507,20.68131,NA,NA,8.796859741,627.54602,NA,247.17
3656,3656,5.38529E+14,3.74862E+14,NA,2016,12,1,107,197,1,1,111,9.2,56,30,1,65,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.409042,-81.685506,20.85531,NA,NA,8.796859741,558.97198,NA,262.88599
3657,3657,5.38544E+14,3.74862E+14,NA,2016,12,1,107,202,1,1,111,12.1,74,43,1,76,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.836206,-81.776169,20.36319,NA,NA,23.9673996,1898.18994,NA,321.77301
3658,3658,5.38545E+14,3.74862E+14,NA,2016,12,1,109,20,1,1,111,12,71,21,1,91,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.726462,-81.363214,20.74649,NA,NA,23.9673996,1898.18994,NA,321.77301
3659,3659,5.38521E+14,3.74862E+14,NA,2016,12,1,109,25,1,1,111,7.5,66,19,1,88,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.650429,-81.36953,20.78202,NA,NA,23.9673996,1898.18994,NA,321.77301
3660,3660,5.38548E+14,3.74862E+14,NA,2016,12,1,121,1,1,1,131,9.6,50,15,2,85,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.12576,-82.796924,20.26415,NA,NA,8.051400185,627.54602,NA,247.17
3661,3661,5.38548E+14,3.74862E+14,NA,2016,12,1,121,1,2,2,131,9.6,50,15,2,85,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.12576,-82.796924,20.26415,NA,NA,8.051400185,627.54602,NA,247.17
3662,3662,5.38548E+14,3.74862E+14,NA,2016,12,1,121,35,2,1,131,15.6,64,19,2,94,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.216424,-83.221755,19.90672,NA,NA,8.917019844,1898.18994,NA,321.77301
3663,3663,5.38548E+14,3.74862E+14,NA,2016,12,1,121,82,1,1,111,12.8,66,30,1,75,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.201872,-82.901962,19.95972,NA,NA,8.051400185,627.54602,NA,247.17
3664,3664,5.38538E+14,3.74862E+14,NA,2016,12,1,123,18,2,1,111,8.9,46,16,1,72,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.889141,-83.454719,19.96546,NA,NA,23.9673996,1898.18994,NA,321.77301
3665,3665,5.38541E+14,3.74862E+14,NA,2016,12,1,123,36,1,1,111,7.7,63,22,1,81,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.21171,-83.796139,19.6599,NA,NA,23.9673996,638.43597,NA,321.77301
3666,3666,5.38541E+14,3.74862E+14,NA,2016,12,1,123,38,1,1,111,7.3,54,23,1,70,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.141511,-83.805203,19.86198,NA,NA,23.9673996,1898.18994,NA,321.77301
3667,3667,5.38541E+14,3.74862E+14,NA,2016,12,1,123,48,1,1,111,7,49,17,1,73,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.216548,-83.645514,19.64735,NA,NA,23.9673996,1898.18994,NA,321.77301
3668,3668,5.38541E+14,3.74862E+14,NA,2016,12,1,123,66,2,1,111,11.2,90,36,1,96,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.043844,-83.848312,19.86654,NA,NA,16.89570045,1509.02002,NA,256.44699
3669,3669,5.38541E+14,3.74862E+14,NA,2016,12,1,123,77,1,1,107,7.4,46,19,3,85,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.050159,-83.708236,19.86198,NA,NA,16.89570045,1509.02002,NA,256.44699
3670,3670,5.38538E+14,3.74862E+14,NA,2016,12,1,123,145,1,1,111,7.8,60,14,1,92,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.961581,-83.4414,19.96546,NA,NA,23.9673996,1898.18994,NA,321.77301
3671,3671,5.38519E+14,3.74862E+14,NA,2016,12,1,125,3,2,1,111,10.6,68,17,1,94,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.971385,-82.416854,20.27419,NA,NA,8.051400185,627.54602,NA,247.17
3672,3672,5.38533E+14,3.74861E+14,NA,2016,12,1,127,8,1,1,111,9,54,21,1,72,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.787191,-80.997773,21.65649,NA,NA,23.9673996,1898.18994,NA,321.77301
3673,3673,5.38533E+14,3.74861E+14,NA,2016,12,1,127,31,1,1,121,9.7,51,29,1,59,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.946217,-81.083834,21.45502,NA,NA,23.9673996,1898.18994,NA,321.77301
3674,3674,5.38536E+14,3.74861E+14,NA,2016,12,1,127,34,1,1,111,8.1,65,18,1,89,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.329543,-81.539009,21.19012,NA,NA,23.9673996,1898.18994,NA,321.77301
3675,3675,5.38537E+14,3.74861E+14,NA,2016,12,1,127,45,1,1,111,8.1,37,23,1,51,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.090811,-81.151637,21.39328,NA,NA,23.9673996,1898.18994,NA,321.77301
3676,3676,5.38537E+14,3.74861E+14,NA,2016,12,1,127,45,2,1,111,8.1,37,23,1,51,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.090811,-81.151637,21.39328,NA,NA,23.9673996,1898.18994,NA,321.77301
3677,3677,5.38533E+14,3.74861E+14,NA,2016,12,1,127,50,1,1,111,5.6,61,17,1,87,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.239795,-81.103877,21.43835,NA,NA,23.9673996,1898.18994,NA,321.77301
3678,3678,5.38537E+14,3.74861E+14,NA,2016,12,1,127,71,1,1,111,12.6,61,33,1,68,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.17263,-81.143591,21.43835,NA,NA,23.9673996,1898.18994,NA,321.77301
3679,3679,5.38537E+14,3.74861E+14,NA,2016,12,1,127,71,2,2,111,12.6,61,33,1,68,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.17263,-81.143591,21.43835,NA,NA,23.9673996,1898.18994,NA,321.77301
3680,3680,5.38521E+14,3.74862E+14,NA,2016,12,1,127,79,1,1,121,10.8,57,65,1,51,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.031997,-81.362676,21.20764,NA,NA,23.9673996,1898.18994,NA,321.77301
3681,3681,5.38542E+14,3.74861E+14,NA,2016,12,2,5,5,2,1,111,6.9,47,31,1,55,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.27268,-85.501466,19.72962,NA,NA,23.9673996,1898.18994,NA,321.77301
3682,3682,5.38545E+14,3.74861E+14,NA,2016,12,2,5,6,1,1,111,7.8,53,23,1,69,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.19045,-85.514501,19.72962,NA,NA,23.9673996,1898.18994,NA,321.77301
3683,3683,5.38517E+14,3.74861E+14,NA,2016,12,2,5,23,1,1,111,9.4,66,28,1,77,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.015951,-85.43695,19.73452,NA,NA,0,0,NA,0
3684,3684,5.38516E+14,3.74861E+14,NA,2016,12,2,5,25,1,1,107,8.8,45,16,3,99,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.350094,-85.737042,19.36625,NA,NA,7.936860085,638.43597,NA,253.076
3685,3685,5.38516E+14,3.74861E+14,NA,2016,12,2,5,32,1,1,111,9.3,70,23,1,87,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.388762,-85.578828,19.38288,NA,NA,23.9673996,1898.18994,NA,321.77301
3686,3686,5.38543E+14,3.74861E+14,NA,2016,12,2,5,35,1,1,111,5.7,33,13,1,62,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.204071,-85.795069,19.88619,NA,NA,23.9673996,1898.18994,NA,321.77301
3687,3687,5.38546E+14,3.74861E+14,NA,2016,12,2,5,37,1,1,111,6.2,42,26,1,53,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.26304,-85.914915,19.58341,NA,NA,23.9673996,1898.18994,NA,321.77301
3688,3688,5.38546E+14,3.74861E+14,NA,2016,12,2,5,37,3,1,111,6.2,42,26,1,53,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.26304,-85.914915,19.58341,NA,NA,23.9673996,1898.18994,NA,321.77301
3689,3689,5.38545E+14,3.74861E+14,NA,2016,12,2,5,39,1,1,111,12.8,64,46,1,64,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.274442,-85.638873,19.72962,NA,NA,23.9673996,1898.18994,NA,321.77301
3690,3690,5.38517E+14,3.74861E+14,NA,2016,12,2,5,47,1,1,111,9.8,50,36,1,55,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.502684,-85.398236,19.08266,NA,NA,7.936860085,638.43597,NA,253.076
3691,3691,5.38516E+14,3.74861E+14,NA,2016,12,2,5,56,1,1,131,14.4,61,36,2,66,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.41383,-85.867533,19.42145,NA,NA,7.936860085,638.43597,NA,253.076
3692,3692,5.38517E+14,3.74861E+14,NA,2016,12,2,5,62,1,1,121,9.5,60,55,1,56,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.440274,-85.42161,19.30329,NA,NA,7.936860085,638.43597,NA,253.076
3693,3693,5.38517E+14,3.74861E+14,NA,2016,12,2,5,62,2,2,111,8.6,58,21,1,77,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.440274,-85.42161,19.30329,NA,NA,7.936860085,638.43597,NA,253.076
3694,3694,5.38516E+14,3.74861E+14,NA,2016,12,2,5,119,1,1,111,6.2,39,18,1,60,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.420348,-85.572496,19.38288,NA,NA,23.9673996,638.43597,NA,253.076
3695,3695,5.38542E+14,3.74861E+14,NA,2016,12,2,5,120,1,1,111,8.8,68,32,1,76,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.343877,-85.46531,19.30329,NA,NA,23.9673996,1898.18994,NA,321.77301
3696,3696,5.38547E+14,3.74861E+14,NA,2016,12,2,13,1,1,1,111,8.5,58,22,1,75,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.314788,-85.370403,19.50902,NA,NA,23.9673996,1898.18994,NA,321.77301
3697,3697,5.38547E+14,3.74861E+14,NA,2016,12,2,13,1,2,1,111,8.5,58,22,1,75,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.314788,-85.370403,19.50902,NA,NA,23.9673996,1898.18994,NA,321.77301
3698,3698,5.38517E+14,3.74861E+14,NA,2016,12,2,13,4,1,1,111,7.9,62,23,1,78,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.363263,-85.368235,19.30329,NA,NA,23.9673996,1898.18994,NA,321.77301
3699,3699,5.38527E+14,3.74861E+14,NA,2016,12,2,13,15,1,1,111,7.3,66,23,1,83,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.520505,-85.109515,19.30009,NA,NA,7.936860085,638.43597,NA,253.076
3700,3700,5.38527E+14,3.74861E+14,NA,2016,12,2,13,24,1,1,131,7.3,43,12,2,87,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.427257,-85.152671,19.46373,NA,NA,7.936860085,638.43597,NA,253.076
3701,3701,5.38527E+14,3.74861E+14,NA,2016,12,2,13,30,2,1,121,7.2,35,13,1,67,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.577429,-85.099417,19.30009,NA,NA,7.936860085,796.36499,NA,237.524
